"ID","Title","Channel","PublishedAt","Description"
"AG6Q23N5TWE","土耳其規模7.8強震 臺灣搜救隊昨出發馳援【客家新聞20230207】","客家新聞Hakka News","2023-02-07","土耳其東南部靠近敘利亞地區，發生芮氏規模7.8強震，經外交部協調，臺灣第一批搜救隊，6日晚間已搭機啟程，臺灣搜救隊首批人員，第一梯次共出動40人、3犬，及近5噸的裝備器材，內政部長林右昌受訪時表示，921地震時，土耳其救援隊是率先抵臺的隊伍之一，而這次土耳其有難，換臺灣來幫忙。"
"bUkDxklI_4s","配合112年全中運 竹縣高中以下2/7提早開學【客家新聞20230207】","客家新聞Hakka News","2023-02-07","新竹縣全縣，上百所公私立高中、國中小和國小附幼，7日提早開學，新竹縣教育局指出，是為了配合4月22日至27日，新竹縣將主辦全國中等學校運動會，屆時賽事期間全縣中小學將停課，因此作出調整，目前全中運相關準備工作，正如火如荼進行中。"
"8himGYGkaz0","臺東開辦客語初級認證衝刺班 拚合格破百【客家新聞20230207】","客家新聞Hakka News","2023-02-07","112年度客語能力基礎級暨初級認證僅採網路報名，其中初級多梯次臺東場，2月1日起報名開跑，預計5月27日舉辦考試，臺東縣政府舉辦考前衝刺班，力拚合格人數能超過百人。"
"6tVLwL3gp4w","南庄前鄉長愛心不卸任 賴盛為連19年送暖【客家新聞20230207】","客家新聞Hakka News","2023-02-07","苗栗縣南庄鄉觀光活絡，然而近年鄉內年輕人口流失，高齡族群需照顧的問題更凸顯，南庄鄉前鄉長賴盛為昔日經營事業有成，便積極募集各界社會資源，持續回饋家鄉照顧弱勢，卸任鄉長5年來，持續做公益的腳步仍不間斷。"
"h0WMCqKTqHc","屏東林仔內紙炮篙 屏縣列無形文化資產【客家新聞20230206】","客家新聞Hakka News","2023-02-06","戰後從廣東揭陽縣，移居到臺灣的河婆客家人，定居在屏東市林仔內聚落，每年延續祖先傳承的節慶習俗及信仰，在元宵節舉辦南北聚會時，舉行衝紙炮篙、攑老爺的遶境活動，成為屏東市河婆客的，一項特色節慶習俗文化，並列入屏東珍貴無形文化資產，今年攑老爺遶境，特別以河婆客語讀疏文，希望將河婆客語傳承下去。"
"9qJ-RBCo5Hg","國內新興作物香草莢 國姓占2公頃8農友種植【客家新聞20230206】","客家新聞Hakka News","2023-02-06","南投縣國姓鄉內，目前大約有8位農民，種植新興香料植物香草莢，不過都屬於少量種植，所以目前僅有一位農民，購買後製發酵設備，其餘農民就能共同來研究使用，也因為國內種植技術進步，讓原產地需要3年才能開花的植物，在南投地區僅需要2年就能收成，農民對這項產業更有信心。"
"qEM66PTN4aU","鼓勵適性發展 桃市辦技藝育樂營探索職涯【客家新聞20230206】","客家新聞Hakka News","2023-02-06","為了讓學生在國中時期，找到適性發展與生涯規畫，桃園市教育局與轄內國小、國中及高中合作開辦技藝育樂營，這次選在桃園龍潭高中畜產保健科舉辦，主辦的桃園市東興國中校長林祺文表示，透過從寵物疾病的介紹，觀察寵物的血液等活動，提供學生多元探索機會，引導不同性向的學生，未來多元的生涯發展。"
"YocUNp-8Hzs","│香港尋客│「香港客家大本營」橫台山 保留傳統客家建築【客家新聞20230206】","客家新聞Hakka News","2023-02-06","看完香港這片蔚藍的海，接著要帶您前進山區，位在香港北部，新界元朗的橫台山，橫台山幾乎可說是「香港客家大本營」，羅屋村、永寧里等，代表客家精神的祠堂、私塾隨處可見，不遠處的吳家村，更保留古典廣東梅州客家圍屋，在地居民大多從梅州蕉嶺遷徙而來，講起客語和臺灣客語四縣腔幾乎相通。"
"SXNGaqWbens","父女聯手 蕭青陽入圍7次終奪葛萊美包裝獎【客家新聞20230206】","客家新聞Hakka News","2023-02-06","第65屆葛萊美獎，6日在加州洛杉磯頒獎，臺灣知名設計師蕭青陽和女兒蕭君恬合作，以短片《淡蘭古道三部曲》原聲專輯《Beginningless Beginning》，獲得最佳唱片包裝獎，此次也是蕭青陽18年來，7度入圍葛萊美獎後總算獲獎。"
"D-YVuFgShk8","大路關細妹仔過年 男著女裝體驗持家辛苦【客家新聞20230206】","客家新聞Hakka News","2023-02-06","每年元宵節也是屏東縣高樹鄉大路關地區細妹過年的日子，當天除了大路關，婦女不用操持家事，男性還會以女性裝扮出現，用意在體恤她們一整年的辛勞，由於這個習俗相當獨特，今年活動還有高雄市右堆愛鄉文教基金會加入協辦。"
"MKqz-TV2ydY","崙背跌米籮問農事 獲選雲林無形文化資產【客家新聞20230206】","客家新聞Hakka News","2023-02-06","早期氣象科技不發達，農民種植作物都要請示神明，雲林縣崙背鄉的崇賢寺，在元宵節晚上用跌米籮的方式，占卜今年的農作是否豐收，這項百年民俗活動，獲得雲林縣政府登錄為無形文化資產。"
"KTHNHP1YdHA","竹市熱鬧慶元宵 市集.劇團.相聲表演同樂【客家新聞20230206】","客家新聞Hakka News","2023-02-06","新竹市政府昨天(5日)晚間，在北大公園舉辦新竹過好年系列活動，以「福兔大喜 搖滾元宵」為主軸，在現場免費發送造型提燈，還有80攤手作文創市集，讓市民朋友感受歡樂的元宵節氛圍。"
"3UQ3PTrAxBA","正月半池上遶境 五大庄輪值村民備「平安宴」【客家新聞20230206】","客家新聞Hakka News","2023-02-06","昨天(5日)元宵節，池上鄉有個已經傳承了60年的活動，境內15間宮廟的神明陣頭會集結，並在鄉內遶境為民眾祈福，而五大庄輪值村民也會準備家常美食，犒賞遶境人員，因為疫情停辦2年，也吸引許多民眾來吃「平安宴」。"
"B0Lw1bOZGMA","疫情趨緩 美濃廣興各宮廟恢復遊庄慶元宵【客家新聞20230206】","客家新聞Hakka News","2023-02-06","高雄美濃廣興莊的神轎遊庄，歷史超過百年，主辦單位三山國王宮，在疫情漸趨穩定後，今年恢復舉辦遊庄慶元宵，其中廣興國小幼兒園小朋友，也以自製的客家龍和社區長輩拜年。"
"gJ6CNYMiMFU","苗栗鬧元宵 攻炮城.永貞宮擲筊比賽人氣旺【客家新聞20230206】","客家新聞Hakka News","2023-02-06","雖然是天氣轉陰雨，苗栗縣各地元宵活動還是熱鬧滾滾，像是後龍鎮停辦兩年後復辦的攻炮城，就吸引上千名眾報名挑戰，頭份市的永貞宮也舉辦擲筊比賽，也吸引爆滿人潮。"
"tLnCjKJQtjI","臺中東勢新丁粄節登場 盼復振鬪粄文化【客家新聞20230205】","客家新聞Hakka News","2023-02-05","被客委會選為112年全國客庄大節之一的2023臺中東勢新丁粄節，這個週末在東勢客家文化園區，熱鬧舉辦，除了新丁粄、桃粄很吸睛，現場還有舉辦求子儀式，吸引新婚夫婦報名參加，臺中市政府也期盼，能夠將東勢獨特的鬪粄文化，列入臺中市無形文化資產。"
"dybL-Pm-MDI","全國客庄大節新丁粄節 東勢鬧元宵【客家新聞20230205】","客家新聞Hakka News","2023-02-05","被客委會獲選為，全國客庄大節，2023臺中東勢的新丁粄節，今天活動來到第二天，這次活動現場設置了祈福壇，爲新婚、久婚不孕、報孫心切的民眾，舉行求子儀式，早上由臺中市客委會主委江俊龍開香，為整天的祈福活動拉開序幕，現場情況馬上連線給記者，錢薇如、黃映婕說明。"
"qp9QV3xe2a0","東勢新丁粄節開幕 多元活動鬧熱正月半【客家新聞20230205】","客家新聞Hakka News","2023-02-05","臺中東勢新丁粄節，4日在東勢客家文化園區登場，臺中市政府安排，熱鬧的千人踩街活動，還有求子求文昌，及社區文化創意展等，讓民眾一起歡慶元宵節，另外東勢特別的「鬪粄」傳統，市府也期待可以納入無形文化資產。"
"spleEoh-0Us","新竹北埔油笐火 近3千人擎火夜遊秀巒山【客家新聞20230205】","客家新聞Hakka News","2023-02-05","鬧元宵各地都有活動，新竹縣北埔鄉公所，4日晚間舉辦油笐火活動，讓遊客體驗拿火把，夜遊秀巒山祭拜山神，同時還辦理元宵節晚會，讓民眾感受「大過年」的節慶氣氛。"
"dQnADjEHlCs","苗栗(火旁)龍之夜登場 9支龍隊越(火旁)越旺【客家新聞20230205】","客家新聞Hakka News","2023-02-05","苗栗(火旁)龍活動4日晚間，進行精彩熱鬧的(火旁)龍之夜，9支龍隊接受鞭炮洗禮，象徵越「(火旁)」越旺，並結合聲光音效，以(火旁)龍定幕劇，重現過往街頭包龍經典場景，苗栗客庄特有的元宵慶典，還吸引了韓國義王市青年會議所等團體，前來體驗客家傳統文化。"
"i3TEObPjVWo","新竹北埔「油笐火」 千人拿火把夜遊秀巒山【客家新聞20230204】","客家新聞Hakka News","2023-02-04","新竹北埔特有的客家傳統慶元宵活動，正月十五「油笐火」今天(4日)熱鬧登場，現場吸引了上千人高舉火把、夜遊山城，長長的隊伍綿延如一條火龍，意味著把北埔的龍脈接回來，這項北埔特有的元宵節活動，不但具有人文精神，也藉由這項活動，祈求一整年平安、風調雨順，詳細的情形，我們交給連線記者錢薇如、黃映婕來為我們說明。"
"OkP0aUsOuwY","國姓獨老圍爐午宴 享受元宵團圓氣氛【客家新聞20230204】","客家新聞Hakka News","2023-02-04","南投縣國姓鄉公所與渡假村業者，合辦歲末長者圍爐活動，已經連續舉辦6年，今年因為新鄉長剛上任，同時農曆年也來得早，所以鄉公所特別規畫在元宵節前，為獨居長輩舉辦圍爐宴，讓長輩們能開心出門走走，感受溫馨的氣氛。"
"b3SMjw4u8E0","「龍潭迎古董.接財神」 龍潭鬧元宵認識客文化【客家新聞20230204】","客家新聞Hakka News","2023-02-04","受疫情影響，停辦2年的「龍潭迎古董、接財神」活動，今明兩天回歸舉辦，其實「迎古董」在客家話裡有揶揄之意，活動起源於日本統治時期，龍潭菱潭街分為上街、下街，居民自製花燈遊街互相揶揄，演變至今成為在地文化特色活動，今年將有擲筊比賽、迎財神遶境等活動，希望參與的民眾一起認識龍潭客家文化。"
"oRzEojDOfEI","苗栗(火旁)龍踩街 苗栗市搖身變歡樂嘉年華城【客家新聞20230204】","客家新聞Hakka News","2023-02-04","苗栗(火旁)龍昨天(3日)晚間，進行(火旁)龍踩街活動，適逢(火旁)龍25週年，市公所邀請25支國內優秀民俗陣頭、表演團體及龍隊共襄盛舉，沿途設置5個定點表演站，與鄉親歡度客庄元宵佳節，感受客家年節熱鬧氣氛。"
"UrcH-2I16I4","竹北元宵點花燈 4大燈區呈現年節氣氛【客家新聞20230204】","客家新聞Hakka News","2023-02-04","為了讓民眾感受元宵節氣氛，新竹縣竹北市公所，昨天(3日)晚間在文化公園舉辦元宵點花燈儀式，今年是以兔年為主題，規畫了4大特色燈區，並發放限量版小提燈，藉此延續年節氣氛。"
"BG17rdb9Gac","屏東林仔內河婆客 「紙炮篙文化祭」元宵登場【客家新聞20230204】","客家新聞Hakka News","2023-02-04","移居屏東市林仔內70多年的河婆客家人，將原鄉元宵節的紙炮篙炸轎以及河婆客家擂茶等文化，帶來臺灣，每年元宵節在三山國王廟舉辦「紙炮篙文化祭」，讓民眾體驗河婆客家擂茶、品嚐河婆客傳統鹹的擂茶。"
"n_cGwCx5UXY","後龍「合歡石滬」崩損 無維護經費居民憂心【客家新聞20230204】","客家新聞Hakka News","2023-02-04","苗栗縣後龍鎮外埔里的合歡石滬，因為東北季風起浪，導致合歡石滬破口且不斷向兩側崩壞，當地負責維護的民眾十分著急，偏偏因為文資總局的維護經費，因為必須等到3月才能送案，導致暫時沒有經費可以維護，讓當地居民十分著急。"
"Nf5ABoK6GmU","魚池「藍田書院」遺蹟現驚喜 地方盼發展觀光【客家新聞20230203】","客家新聞Hakka News","2023-02-03","南投縣埔里鎮客家籍文學家潘樵，民國90年在魚池鄉進行田野調查時發現，東光村竟然曾經有一家藍田書院，去年潘樵再度造訪書院遺址，發現在殘留的龍柱當中竟然是包著鐵軌，這樣的歷史紀錄引起社區高度的興趣，希望能夠發展成為觀光景點。"
"6cfQqZTo-Ww","臺北國際電玩展 臺灣文學主題遊戲引目光【客家新聞20230203】","客家新聞Hakka News","2023-02-03","2023臺北國際電玩展昨日(2日)開幕，這幾日雖然臺北天氣濕涼，但仍不減玩家熱情，展場可以說是人山人海，當中有款結合臺灣文學家，講客語、河洛語互動的遊戲，吸引玩家目光。"
"9YNfagx7K2k","畫作.陶版藝廊開展 教養院生展現才華【客家新聞20230203】","客家新聞Hakka News","2023-02-03","桃園市觀音區心燈啟智教養院生，在老師的指導下，將院內陶藝班、繪畫社的作品，共選出45幅畫作及陶版，在桃園市立圖書館新屋分館開展，透過這樣的方式，讓院生的作品走出院內，展現自我培養自信。"
"_sJ_uWHjajk","熬過寒害品質好 高樹蜜棗節行銷農特產【客家新聞20230203】","客家新聞Hakka News","2023-02-03","屏東高樹鄉的蜜棗種植，接近400公頃，是屏東縣種植面積最大的鄉鎮，不過在去年底，才剛進入採收期就遇到寒流，果農蜜棗損害高達2、3成，但熬過寒害後的蜜棗品質卻更好，高樹鄉公所因此從2月3日起，一連3天舉辦各種行銷活動與評鑑，希望帶動高樹鄉的農特產品，及觀光產業的蓬勃發展。"
"77_AuhK1lB8","前進南投神木村 回顧神祕巨木追尋之旅【客家新聞20230203】","客家新聞Hakka News","2023-02-03","「找樹的人」團隊中的徐嘉君，來自桃園新屋客家庄，她有一群攀樹好夥伴，多年來她們到處測量，為許多巨木留下無比珍貴的資料，5年前《客家新聞雜誌》，曾跟隨徐嘉君前進南投神木村，貼身記錄這項神祕又艱鉅的任務，接下來一起回顧那段精彩時刻。"
"CW4fs0WRAnM","造橋陽明山莊長期用地下水 盼自來水接管【客家新聞20230203】","客家新聞Hakka News","2023-02-03","苗栗縣造橋鄉陽明山莊社區，居民有82戶300多人，不過自95年住戶入住以來，就長期使用地下水，但當地水質含鐵常呈現紅色，居民只能長期購買礦泉水飲用，陳情安裝自來水接管多年，卻都沒有下文，近期自來水管線拉近到苗14線，接管到陽明山莊的可能性大增，縣府於是邀集相關單位會勘討論，希望促成自來水接管。"
"zj5rTzPKum0","「找樹的人」入深山尋巨樹 發現全臺最高樹【客家新聞20230203】","客家新聞Hakka News","2023-02-03","農委會林試所助理研究員的徐嘉君，一個從小就喜歡植物的客家女生，和成大測量及空間資訊學系，組成「找樹的人」團隊，在大年初二深入山區，來到大安溪上游，確認編號55214的臺灣杉，高度達84.1公尺，不只創下臺灣，也創下東亞最高樹的紀錄。"
"3qWUkufIqjQ","2/1起臺東客家學堂等禁菸 違規依法罰鍰【客家新聞20230203】","客家新聞Hakka News","2023-02-03","為了減少二手菸危害，臺東縣政府公告自2月1日起，包含客家學堂等12棟，臺東市民權里日式建築宿舍群，室內外都全面禁菸，在這裡吸菸，將依法處2千元以上1萬元以下罰鍰。"
"7mzQHtFXolY","客家布局「重北輕南?」 客委會3首長全是北客【客家新聞20230203】","客家新聞Hakka News","2023-02-03","行政院長陳建仁帶領的新行政團隊日前走馬上任，關於客家事務人事布局，卻引發了「南北紛爭」，因為客委會3名行政首長，都是北部客家人，主委楊長鎮出身苗栗縣，副主委范佐銘、周江杰，雙雙來自新竹縣，引起朝野「重北輕南」質疑聲浪。"
"FeCY9KrjDAw","後龍聚善堂完工 最快年中啟用.增殯葬空間【客家新聞20230202】","客家新聞Hakka News","2023-02-02","苗栗縣後龍鎮的生命紀念館聚福堂，因為建築老舊及用地產權問題，遭苗栗縣政府禁止使用，為了解決後龍鎮殯葬問題，當地公所日前拍板新建聚善堂，上個月已完工並開放參觀，後龍鎮公所近期表示，登記收件和公告抽籤等相關程序，接下來將依序推行。"
"soC0cAbn0Pk","臺東焚化廠突正式營運 民眾批「偷偷燒」【客家新聞20230202】","客家新聞Hakka News","2023-02-02","臺東焚化廠，經過去年一整年的維修、試俥後，就在2天前驗收通過，並臨時通知各鄉鎮公所，今天(2日)可轉運垃圾入場焚燒，爭議10多年的焚化廠突然正式營運，有附近居民及焚化廠監督委員，就批評未通知就營運，根本是偷偷燒，呼籲縣府應該更公開透明，才能減少外界的疑慮。"
"1gWlXfRZd0o","屏縣加強科技區間測速 盼降低交通事故【客家新聞20230202】","客家新聞Hakka News","2023-02-02","為了降低因超速而造成的交通事故，屏東縣政府警察局，佳冬鄉臺1線戰備跑道及車城鄉臺26線尖山段，增設科技執法區間測速，去年因為執行種樹百里、纜線地下化工程，暫停執法，由經濟部標準檢驗局檢驗合格後，自2月13日起恢復啟用執法，希望加強駕駛人車輛速度管理，減少交通事故發生。"
"2PejlPdx7xc","逾3千棵櫻花盛開 獅潭協雲宮現賞花人潮【客家新聞20230202】","客家新聞Hakka News","2023-02-02","苗栗縣獅潭鄉協雲宮是知名賞櫻勝地，每年2月，宮廟周邊3000多棵櫻花盛開，一片粉色美麗山景讓人流連忘返。今年協雲宮賞櫻步道已整修完工，人潮更是絡繹不絕，就算是平日時間，也吸引不少民眾上山賞花。"
"1p9IJ0NsGSA","埔里垃圾山再現 公所籲縣府中央協助處理【客家新聞20230202】","客家新聞Hakka News","2023-02-02","南投縣埔里鎮公所清潔隊，從農曆春節前至今，已堆置超過1600噸垃圾，目前外運焚化處理200多噸，還不到總量的15%，而且每天又新增45噸左右垃圾，讓堆積情況日趨嚴重。埔里鎮公所呼籲縣府及中央能全力協調，增加焚化爐消化垃圾數量，才能有效解決垃圾問題。"
"mFL21ga5EHo","埔里國中「鮭魚返鄉」 校友義務課輔延續13年【客家新聞20230202】","客家新聞Hakka News","2023-02-02","南投縣埔里鎮埔里國中，從民國100年開始推動「鮭魚返鄉」計畫，讓就讀高中職的校友，利用寒假返回母校，指導學弟妹課業，還有科學實驗課程，同時也分享升學規畫經驗，這項活動已連續舉辦13年，學校希望透過相關的經驗傳承，未來能有更多校友回饋母校，帶起善的循環。"
"qB1Pyl50JOk","景女學生偏鄉服務 崙背陽明國小辦冬令營【客家新聞20230202】","客家新聞Hakka News","2023-02-02","春節連假結束開始上班，不過學生還在放寒假，雲林縣崙背鄉陽明國小與臺北市景美女中合作，辦理冬令營活動，安排美勞、文學等一系列課程，讓城市及偏鄉學生拓展彼此的視野。"
"JNTnOq21ApI","「照顧我的田」 龍肚國小生寒假當護稻大使【客家新聞20230202】","客家新聞Hakka News","2023-02-02","高雄龍肚國小推動稻作體驗19年，因為不使用農藥、化學肥料，還獲得慈心認證頒綠保標章。在寒假期間，學校鼓勵孩子回校撿福壽螺賺零用錢，也讓孩子在安全的環境，了解什麼是友善耕作。"
"UkWlvks-2II","桃園燈會在富岡 光之饗宴為世客博暖身【客家新聞20230202】","客家新聞Hakka News","2023-02-02","2023桃園燈會漫遊富岡光之饗宴，昨天(1日)盛大登場，桃園市長張善政表示，桃園燈會首度在楊梅富岡舉辦，這次有包含富岡火車站及周邊街區的4大燈區，一連亮燈12天，也為8月登場的世界客家博覽會暖身。"
"hXal-7Upu9I","2022全國新生兒創新低 臺東唯一正成長【客家新聞20230205】","客家新聞Hakka News","2023-02-02","內政部公布去年，也就是2022年的新生兒數，有13萬8986人，比前年少了1萬4千餘人，創歷史新低，但臺東縣卻是全國唯一新生兒數比前年增加的縣市。臺東縣政府統計，去年新生兒數為1405人，比2021年1316人多89人，縣府認為增加生育補助，達到一定效果。"
"z1oe0spdObo","寒流一波波 花蓮鳳林中心埔西瓜苗受寒害【客家新聞20230201】","客家新聞Hakka News","2023-02-01","春節期間寒流接連報到，造成花蓮鳳林鎮種植西瓜重地中心埔的西瓜幼苗凍傷，當地瓜農表示，約300公頃的園區，約有4成以上幼苗受害損失嚴重，希望能得到農政單位重視，盡快啟動勘災補償機制。"
"SP3DraBWKTw","前客傳會總經理徐智俊驟逝 享年56歲【客家新聞20230201】","客家新聞Hakka News","2023-02-01","前客家公共傳播基金會總經理徐智俊，於1月31日晚間，傳出因腦溢血以及心肌梗塞，緊急送醫搶救後仍不治，享年56歲，家屬表示，徐智俊平常並無慢性病史，突然離世，也令親友十分錯愕。"
"T1tHHTowDy0","睽違2年 新埔「會移動的花燈」踩街2/10舉辦【客家新聞20230201】","客家新聞Hakka News","2023-02-01","新竹縣新埔鎮從100年開始，連續10年舉辦「會移動的花燈」，但因應防疫，將迎花燈活動停辦，今天(1日)縣府交通旅遊處，在新埔鎮公所廣場，為花燈踩街活動做宣傳，睽違2年的花燈踩街，預計有19組花燈以及50個團體參加，藉由花燈，希望為客家小鎮創造更大的觀光價值。"
"5adHIUSzeyI","高雄美濃百年麻油工廠 復耕芝麻成特色【客家新聞20230201】","客家新聞Hakka News","2023-02-01","臺灣本土芝麻品質好，不過因為生產成本高，大多依靠國外進口，在高雄美濃有一家超過百年的麻油工廠，為了找回過去的味道，從102年開始嘗試本土芝麻的復耕，雖然產量不高，不過濃郁的在地香氣，卻成為老店最大特色。"
"gNQEi0-mVts","桃園燈會開展 富岡客庄小鎮迎接未來兔【客家新聞20230201】","客家新聞Hakka News","2023-02-01","2023桃園燈會將在今天晚間，在楊梅富岡開展，昨天(31日)晚上進行4展區燈組總測試，桃園市觀旅局長周柏吟表示，為期12天的燈會展期，總計超過40組燈組，從富岡火車站內，一路延伸到富岡2大公園，民眾可以循著指引，體驗富岡客家小鎮的光之饗宴。"
"o5guDOp7-6U","苗栗竹南元宵重頭戲 傳承百年習俗炸邯鄲【客家新聞20230201】","客家新聞Hakka News","2023-02-01","苗栗縣的元宵節慶很特別，除了苗栗山線客庄的(火旁)龍，後龍攻炮城，還有竹南鎮的炸邯鄲，這項由竹南鎮，中美社區主辦的活動，在竹南鎮中港地區延續百餘年，即使近年遇到新冠疫情影響，中美社區仍縮減規模，維持舉辦活動，就是擔心一旦停辦，這項傳統習俗就會消失。"
"a9uf_1_OrY4","池上元宵遶境停辦2年 2/5邀鄉親共享擔飯【客家新聞20230201】","客家新聞Hakka News","2023-02-01","在元宵節這天，池上鄉有個已經傳承了60多年的活動，境內10多間宮廟的神明陣頭，會集結在鄉內遶境為民眾祈福，而五大庄輪值村民也會準備家常美食，犒賞遶境人員，但由於疫情影響，遶境活動已停辦2年，疫情解封後，池上鄉公所今天(1日)就特別召開記者會，邀請遊客元宵節當天，到池上一起吃擔飯宴。"
"67bqDlgGy9Y","佳冬六根庄木構福廠傳百年 後生接棒搭設【客家新聞20230201】","客家新聞Hakka News","2023-02-01","屏東六堆客家地區，從春節後到元宵節，都會輪流「做福拜新丁」，祈求天公和伯公保祐，其中佳冬六根庄，有全臺唯一的木造「福廠」，傳承至今145年，採194片福州杉組裝的福廠，每年由志工和耆老聚集，齊心合力組裝，今年增加許多新生代來搭廠，要讓這項傳統延續下去。"
"zkRQmTBAkHU","後龍攻炮城復辦 廟方備金幣鼓勵民眾挑戰【客家新聞20230131】","客家新聞Hakka News","2023-01-31","苗栗縣後龍鎮的慈雲宮，每年元宵節當晚舉辦攻炮城活動，不過連續兩年因為疫情停辦，今年終於恢復舉辦，但往年攻炮城活動，都會發生一開始萬炮齊飛，到底是誰點燃炮城裡的火藥的爭議，對此廟方今年也設計新規定，要讓攻炮城活動更公平。"
"tQfF3-Ps854","2023臺北國際書展 閱讀經典客家文學翻譯【客家新聞20230131】","客家新聞Hakka News","2023-01-31","6天的閱讀嘉年華正式展開，2023臺北國際書展今天(31日)開幕，客委會也在開幕這天，進行2021-2023年客家文學作品翻譯及海外推廣階段成果發表會，讓海內外都能看見經典臺灣客家文學。"
"q8WQgr0Ujs4","春節10天長假 赴臺東遊客帶來破壞及垃圾【客家新聞20230131】","客家新聞Hakka News","2023-01-31","有史以來最長10天的春節連假，臺東湧入上百萬人次的遊客，並帶來比平日多一倍的垃圾量，讓臺東垃圾處理負擔加重，甚至有多處觀光景點的藝術裝置、岩石、導覽牌，遭人蓄意破壞，相關單位就呼籲遊客，要共同維護環境，才能共享永續觀光資源。"
"wbOkAZl2h0I","年後轉職潮 桃竹苗分署開職群班場場爆滿【客家新聞20230131】","客家新聞Hakka News","2023-01-31","勞動部勞動力發展署桃竹苗分署，為因應年後轉職潮，特別開辦了觀光休閒、建築設計，資訊服務等八大職群班班爆滿，分署祕書宋文水指出，在疫情期間，報名人數僅能維持勉強開班，而在今年課程變得很搶手，觀光類課程26個訓練名額，就有約40人來報名，因應這波轉職潮，分署已經做好課程安排，讓民眾在受訓後可以安心就業。"
"SMClsjgDaXI","10個月瘦57公斤 屏東佳冬鄉青年成功減重【客家新聞20230131】","客家新聞Hakka News","2023-01-31","屏東縣佳冬鄉青年陳宣丞，從事社區工作以及數位美食行銷，因為經常品嚐美食，體重一度重達170公斤，除了有三高問題，甚至關節變形，是醫院急診室的常客，不過他聽從醫師指示，按時服藥並做飲食管理，10個月減重57公斤，他也和社區長輩分享減重經驗，希望讓大家一起變健康。"
"rcJd7Q-NyoE","臺灣戲曲藝術節跨界合作 12組戲曲展新貌【客家新聞20230131】","客家新聞Hakka News","2023-01-31","臺灣戲曲藝術節從2018年舉辦至今，已被視為臺灣傳統戲曲的指標性藝術節，今年匯集12組戲曲以及跨界團隊，以「英雄·超時空」做為主題，展現臺灣戲曲多元豐富的樣貌。"
"H3TPlZykpAw","花蓮縣府新人事 客務處長由潘乾鑑接任【客家新聞20230131】","客家新聞Hakka News","2023-01-31","花蓮縣政府也有新人事布局，新任客家事務處處長，由長期在地方參與客家事務的前花蓮客屬會幹部潘乾鑑接任，他表示上任後將積極尋訪耆老意見，而且還要把年輕人找回來，為客家文化發展培養生力軍。"
"Tv3-6lec2oE","歷經風災地震 六龜區公所將原址增建翻修【客家新聞20230131】","客家新聞Hakka News","2023-01-31","民國65年興建的六龜區公所，至今已有47年歷史，在歷經八八風災、地震等因素，主建築出現傾斜，民眾洽公安全也有疑慮，目前公所已經通過原地興建計畫，未來新的建物也會增加大型收容中心，讓地方居民更有保障。"
"Do_jeV9v_fc","竹縣停車費再增多元支付管道 繳費更方便【客家新聞20230131】","客家新聞Hakka News","2023-01-31","新竹縣交通旅遊處，今年1月19日開始，將路邊停車繳費，從原本7家第三方支付服務，增加到13家，未來繳交停車費，除了傳統超商繳費，以及金融機構代繳之外，多元支付管道也變多了，讓民眾停車繳費更加方便。"
"-NsB93bfvRI","雨水少影響耕作 埔里眉溪2/1起分區輪灌【客家新聞20230131】","客家新聞Hakka News","2023-01-31","南投縣埔里鎮，是國內重要茭白筍產區，不過去年夏季降雨量少於年平均值，目前主要河川眉溪，水流量大約只有正常值的一半，所以農田水利署南投管理處，決定從2月1日起，啟動眉溪水域分區輪灌機制，希望可以全面顧及各項作物的耕作需求。"
"J0AXH4g_2Ac","國民黨苗縣黨部團拜 朱立倫.鍾東錦互動受矚【客家新聞20230131】","客家新聞Hakka News","2023-01-31","國民黨主席朱立倫，31日南下苗栗，為苗栗縣黨部主委布達，苗栗縣長鍾東錦也受邀出席，鍾東錦被國民黨開除黨籍後，首次與朱立倫碰面，對於鍾東錦黨籍問題，朱立倫表示尊重司法跟考紀會，鍾東錦則表示以藍營大兵自詡，會好好與黨部協調。"
"g0L1PxfLq20","國姓首辦籃球營 團隊運動融入品德教育【客家新聞20230131】","客家新聞Hakka News","2023-01-31","南投縣國姓鄉東方淨苑，特別在國姓國中，舉辦為期4天的籃球冬令營，吸引將近30位國中、小學生參加，主辦單位特別邀請臺中市忠明高中女子籃球隊，及朝陽科大女子籃球隊前來指導，希望透過籃球團隊運動融入品德教育，培養學生正確的價值觀。"
"_ORaJ8bapMQ","屏縣府率全國之先設長照處 3/1可望掛牌【客家新聞20230131】","客家新聞Hakka News","2023-01-31","春節10天連假結束，屏東縣政府今天(30日)舉行新春團拜，屏東縣長周春米表示，新的一年，希望在原來基礎上繼續向前，並持續跟中央爭取屏東的交通、文化等建設，此外新的一年也將創設長照處，預計3月1日掛牌運作。"
"hkRZafSRScM","林田山文物展示館整修完工 重現聚落原貌【客家新聞20230130】","客家新聞Hakka News","2023-01-30","花蓮林田山林業文化園區內的重點文化資產「林田山文物展示館」，經過1年半的修整重新開放，不但活化了歷史木造空間，還引入互動科技，開放民眾以實際體驗的方式，來感受林田山百年文化。"
